El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
El Numero de plantas es: 35, El numero de animales es: 35, El numero de nacimientos es: 0 y El numero de muertos es: 0
